date_obj,Bagged%20flower price
2016-01-06,5090
2016-01-07,5090
2016-01-08,5090
2016-01-09,5090
2016-01-10,5090
2016-01-11,5090
2016-01-12,5090
2016-01-13,5090
2016-01-14,5090
2016-01-15,5090
2016-01-16,5090
2016-01-17,5090
2016-01-18,5090
2016-01-19,5090
2016-01-20,5090
2016-01-21,5090
2016-01-22,5090
2016-01-23,5090
2016-01-24,5090
2016-01-25,5090
2016-01-26,5090
2016-01-27,5090
2016-01-28,5090
2016-01-29,5090
2016-01-30,5090
2016-01-31,5090
2016-02-01,5090
2016-02-02,5090
2016-02-03,5090
2016-02-04,5090
2016-02-05,5090
2016-02-06,5090
2016-02-07,5090
2016-02-08,5090
2016-02-09,5090
2016-02-10,5090
2016-02-11,5090
2016-02-12,5090
2016-02-13,5090
2016-02-14,5090
2016-02-15,5090
2016-02-16,5090
2016-02-17,5090
2016-02-18,5090
2016-02-19,5090
2016-02-20,5090
2016-02-21,5090
2016-02-22,5090
2016-02-23,5090
2016-02-24,5090
2016-02-25,5090
2016-02-26,5090
2016-02-27,5090
2016-02-28,5090
2016-02-29,5090
2016-03-01,5090
2016-03-02,5090
2016-03-03,5090
2016-03-04,5090
2016-03-05,5090
2016-03-06,5090
2016-03-07,5090
2016-03-08,5090
2016-03-09,5090
2016-03-10,5090
2016-03-11,5090
2016-03-12,5090
2016-03-13,5090
2016-03-14,5090
2016-03-15,5090
2016-03-16,5090
2016-03-17,5090
2016-03-18,5090
2016-03-19,5090
2016-03-20,5090
2016-03-21,5090
2016-03-22,5090
2016-03-23,5090
2016-03-24,5090
2016-03-25,5090
2016-03-26,5090
2016-03-27,5090
2016-03-28,5090
2016-03-29,5090
2016-03-30,5090
2016-03-31,5090
2016-04-01,5090
2016-04-02,5090
2016-04-03,5090
2016-04-04,5090
2016-04-05,5090
2016-04-06,5090
2016-04-07,5090
2016-04-08,5090
2016-04-09,5090
2016-04-10,5090
2016-04-11,5090
2016-04-12,5090
2016-04-13,5090
2016-04-14,5090
2016-04-15,5090
2016-04-16,5090
2016-04-17,5090
2016-04-18,5090
2016-04-19,5090
2016-04-20,5090
2016-04-21,5090
2016-04-22,5090
2016-04-23,5090
2016-04-24,5090
2016-04-25,5090
2016-04-26,5090
2016-04-27,5090
2016-04-28,5090
2016-04-29,5090
2016-04-30,5090
2016-05-01,5090
2016-05-02,5090
2016-05-03,5090
2016-05-04,5090
2016-05-05,5090
2016-05-06,5090
2016-05-07,5090
2016-05-08,5090
2016-05-09,5090
2016-05-10,5090
2016-05-11,5090
2016-05-12,5090
2016-05-13,5090
2016-05-14,5090
2016-05-15,5090
2016-05-16,5090
2016-05-17,5090
2016-05-18,5090
2016-05-19,5090
2016-05-22,5090
2016-05-23,5090
2016-05-24,5090
2016-05-25,5090
2016-05-26,5090
2016-05-27,5090
2016-05-28,5090
2016-05-29,5090
2016-05-30,5090
2016-05-31,5090
2016-06-01,5090
2016-06-02,5090
2016-06-03,5090
2016-06-04,5090
2016-06-05,5090
2016-06-06,5090
2016-06-07,5090
2016-06-08,5090
2016-06-09,5090
2016-06-10,5090
2016-06-11,5090
2016-06-12,5090
2016-06-13,5090
2016-06-14,5090
2016-06-15,5090
2016-06-16,5090
2016-06-17,5090
2016-06-18,5090
2016-06-19,5090
2016-06-20,5090
2016-06-21,5090
2016-06-22,5090
2016-06-23,5090
2016-06-24,5090
2016-06-25,5090
2016-06-26,5090
2016-06-27,5090
2016-06-28,5090
2016-06-29,5090
2016-06-30,5090
2016-07-01,5090
2016-07-02,5090
2016-07-03,5090
2016-07-04,5090
2016-07-05,5090
2016-07-06,5090
2016-07-07,5090
2016-07-08,5090
2016-07-09,5090
2016-07-10,5090
2016-07-11,5090
2016-07-12,5090
2016-07-13,5090
2016-07-14,5090
2016-07-15,5090
2016-07-16,5090
2016-07-17,5090
2016-07-18,5090
2016-07-23,5090
2016-07-24,5090
2016-07-25,5090
2016-07-26,5090
2016-07-27,5090
2016-07-28,5090
2016-07-29,5090
2016-07-30,5090
2016-07-31,5090
2016-08-01,5090
2016-08-02,5090
2016-08-03,5090
2016-08-04,5090
2016-08-05,5090
2016-08-06,5090
2016-08-07,5090
2016-08-08,5090
2016-08-09,5090
2016-08-10,5090
2016-08-11,5090
2016-08-12,5090
2016-08-13,5090
2016-08-14,5090
2016-08-15,5090
2016-08-16,5090
2016-08-17,5090
2016-08-18,5090
2016-08-19,5090
2016-08-20,5090
2016-08-21,5090
2016-08-22,5090
2016-08-23,5090
2016-08-24,5090
2016-08-25,5090
2016-08-26,5090
2016-08-28,5090
2016-08-31,5090
2016-09-01,5090
2016-09-02,5215
2016-09-03,5215
2016-09-04,5215
2016-09-05,5215
2016-09-06,5215
2016-09-07,5215
2016-09-08,5215
2016-09-09,5215
2016-09-10,5215
2016-09-11,5215
2016-09-12,5215
2016-09-13,5215
2016-09-14,5215
2016-09-15,5215
2016-09-16,5215
2016-09-17,5215
2016-09-18,5215
2016-09-19,5215
2016-09-20,5215
2016-09-21,5215
2016-09-22,5215
2016-09-23,5215
2016-09-24,5215
2016-09-25,5215
2016-09-26,5215
2016-09-27,5215
2016-09-28,5215
2016-09-29,5215
2016-09-30,5215
2016-10-01,5215
2016-10-02,5215
2016-10-03,5215
2016-10-04,5215
2016-10-05,5215
2016-10-06,5215
2016-10-07,5215
2016-10-08,5215
2016-10-09,5215
2016-10-10,5215
2016-10-11,5215
2016-10-12,5215
2016-10-13,5215
2016-10-14,5215
2016-10-15,5215
2016-10-16,5215
2016-10-17,5215
2016-10-18,5215
2016-10-19,5215
2016-10-20,5215
2016-10-21,5215
2016-10-22,5215
2016-10-23,5215
2016-10-24,5215
2016-10-25,5215
2016-10-26,5215
2016-10-27,5215
2016-10-28,5215
2016-10-29,5215
2016-10-30,5215
2016-10-31,5215
2016-11-01,5215
2016-11-02,5215
2016-11-03,5215
2016-11-04,5215
2016-11-05,5215
2016-11-06,5215
2016-11-07,5215
2016-11-08,5215
2016-11-09,5215
2016-11-10,5215
2016-11-11,5215
2016-11-12,5215
2016-11-13,5215
2016-11-14,5215
2016-11-15,5215
2016-12-07,5215
2016-12-08,5215
2016-12-09,5215
2016-12-10,5215
2016-12-11,5215
2016-12-12,5215
2016-12-13,5215
2016-12-14,5215
2016-12-15,5215
2016-12-16,5215
2016-12-17,5215
2016-12-18,5215
2016-12-19,5215
2016-12-20,5215
2016-12-21,5215
2016-12-22,5215
2016-12-23,5215
2016-12-24,5215
2016-12-25,5215
2016-12-26,5215
2016-12-27,5215
2016-12-28,5215
2016-12-29,5215
2016-12-30,5215
2016-12-31,5215
2017-01-01,5215
2017-01-02,5215
2017-01-03,5215
2017-01-04,5215
2017-01-05,5215
2017-01-06,5215
2017-01-07,5215
2017-01-08,5215
2017-01-09,5215
2017-01-10,5215
2017-01-11,5215
2017-01-12,5215
2017-01-13,5215
2017-01-14,5215
2017-01-15,5215
2017-01-16,5215
2017-01-17,5215
2017-01-18,5215
2017-01-19,5215
2017-01-20,5215
2017-01-21,5215
2017-01-22,5215
2017-01-23,5215
2017-01-27,5215
2017-01-28,5215
2017-01-29,5215
2017-01-30,5215
2017-01-31,5215
2017-02-01,5215
2017-02-02,5215
2017-02-03,5215
2017-02-04,5215
2017-02-05,5215
2017-02-06,5215
2017-02-07,5215
2017-02-08,5215
2017-02-09,5215
2017-02-10,5215
2017-02-11,5215
2017-02-12,5215
2017-02-13,5215
2017-02-14,5215
2017-02-15,5215
2017-02-16,5215
2017-02-18,5215
2017-02-19,5215
2017-02-20,5215
2017-02-21,5402
2017-02-22,5402
2017-02-23,5402
2017-02-24,5402
2017-02-25,5402
2017-02-26,5402
2017-02-27,5402
2017-02-28,5402
2017-03-01,5402
2017-03-02,5402
2017-03-03,5402
2017-03-04,5402
2017-03-05,5402
2017-03-06,5402
2017-03-07,5402
2017-03-08,5402
2017-03-09,5402
2017-03-10,5402
2017-03-11,5402
2017-03-12,5402
2017-03-13,5402
2017-03-14,5402
2017-03-15,5402
2017-03-16,5402
2017-03-17,5402
2017-03-18,5402
2017-03-19,5402
2017-03-20,5402
2017-03-21,5402
2017-03-22,5402
2017-03-23,5402
2017-03-24,5402
2017-03-25,5402
2017-03-26,5402
2017-03-27,5402
2017-03-28,5402
2017-03-29,5402
2017-03-30,5402
2017-03-31,5402
2017-04-01,5402
2017-04-02,5402
2017-04-03,5402
2017-04-04,5402
2017-04-05,5402
2017-04-12,5402
2017-04-13,5402
2017-04-14,5402
2017-04-15,5402
2017-04-16,5402
2017-04-17,5402
2017-04-18,5402
2017-04-19,5402
2017-04-20,5402
2017-04-21,5402
2017-04-22,5402
2017-04-23,5402
2017-04-24,5402
2017-04-25,5402
2017-04-26,5402
2017-04-27,5402
2017-04-28,5402
2017-04-29,5402
2017-04-30,5402
2017-05-01,5402
2017-05-02,5402
2017-05-03,5402
2017-05-04,5402
2017-05-05,5402
2017-05-06,5402
2017-05-07,5402
2017-05-08,5402
2017-05-09,5402
2017-05-10,5402
2017-05-11,5402
2017-05-12,5402
2017-05-13,5402
2017-05-14,5402
2017-05-15,5402
2017-05-16,5402
2017-05-17,5402
2017-05-18,5402
2017-05-19,5402
2017-05-20,5402
2017-05-21,5402
2017-05-22,5402
2017-05-23,5402
2017-05-24,5402
2017-05-25,5402
2017-05-26,5402
2017-05-27,5402
2017-05-28,5402
2017-05-29,5402
2017-05-30,5402
2017-05-31,5402
2017-06-01,5402
2017-06-02,5402
2017-06-03,5402
2017-06-04,5402
2017-06-05,5402
2017-06-06,5402
2017-06-07,5402
2017-06-08,5402
2017-06-09,5402
2017-06-10,5402
2017-06-11,5402
2017-06-12,5402
2017-06-13,5402
2017-06-14,5402
2017-06-15,5402
2017-06-16,5402
2017-06-17,5402
2017-06-18,5402
2017-06-19,5402
2017-06-20,5402
2017-06-21,5402
2017-06-22,5402
2017-06-23,5402
2017-06-24,5402
2017-06-25,5402
2017-06-26,5402
2017-06-27,5402
2017-06-28,5402
2017-06-29,5402
2017-06-30,5402
2017-07-01,5402
2017-07-02,5402
2017-07-03,5531
2017-07-04,5531
2017-07-05,5531
2017-07-06,5531
2017-07-07,5531
2017-07-08,5531
2017-07-09,5531
2017-07-13,5531
2017-07-14,5531
2017-07-15,5531
2017-07-16,5531
2017-07-17,5531
2017-07-18,5531
2017-07-19,5531
2017-07-20,5531
2017-07-21,5531
2017-07-22,5531
2017-07-23,5531
2017-07-24,5531
2017-07-25,5531
2017-07-26,5531
2017-07-27,5531
2017-07-28,5531
2017-07-29,5531
2017-07-30,5531
2017-07-31,5531
2017-08-01,5531
2017-08-02,5531
2017-08-03,5531
2017-08-04,5531
2017-08-05,5531
2017-08-06,5531
2017-08-07,5531
2017-08-08,5531
2017-08-09,5531
2017-08-10,5531
2017-08-11,5531
2017-08-12,5531
2017-08-13,5531
2017-08-14,5531
2017-08-15,5531
2017-08-16,5531
2017-08-17,5531
2017-08-18,5531
2017-08-19,5531
2017-08-20,5531
2017-08-21,5531
2017-08-22,5531
2017-08-23,5531
2017-08-24,5531
2017-08-25,5531
2017-08-26,5531
2017-08-27,5531
2017-08-28,5531
2017-08-29,5531
2017-08-30,5531
2017-08-31,5531
2017-09-01,5531
2017-09-02,5531
2017-09-03,5531
2017-09-04,5531
2017-09-05,5531
2017-09-06,5531
2017-09-07,5531
2017-09-08,5531
2017-09-09,5531
2017-09-10,5531
2017-09-11,5531
2017-09-12,5531
2017-09-13,5531
2017-09-14,5531
2017-09-15,5531
2017-09-16,5531
2017-09-17,5531
2017-09-18,5531
2017-09-19,5531
2017-09-20,5531
2017-09-22,5531
2017-09-23,5531
2017-09-24,5531
2017-09-25,5531
2017-09-26,5531
2017-09-27,5531
2017-09-28,5531
2017-09-29,5531
2017-09-30,5531
2017-10-01,5531
2017-10-02,5531
2017-10-03,5531
2017-10-04,5531
2017-10-05,5531
2017-10-06,5531
2017-10-07,5531
2017-10-08,5531
2017-10-09,5531
2017-10-10,5531
2017-10-11,5531
2017-10-12,5531
2017-10-13,5531
2017-10-14,5531
2017-10-15,5531
2017-10-16,5531
2017-10-17,5531
2017-10-18,5531
2017-10-19,5531
2017-10-20,5531
2017-10-21,5531
2017-10-22,5531
2017-10-23,5531
2017-10-24,5531
2017-10-25,5531
2017-10-26,5531
2017-10-27,5531
2017-10-28,5531
2017-10-29,5531
2017-10-30,5531
2017-10-31,5531
2017-11-01,5531
2017-11-02,5531
2017-11-03,5531
2017-11-04,5531
2017-11-05,5531
2017-11-06,5531
2017-11-07,5531
2017-11-08,5531
2017-11-09,5531
2017-11-10,5531
2017-11-11,5531
2017-11-12,5531
2017-11-13,5531
2017-11-14,5531
2017-11-15,5531
2017-11-16,5531
2017-11-17,5531
2017-11-18,5531
2017-11-19,5563
2017-11-20,5563
2017-11-21,5563
2017-11-22,5563
2017-11-23,5563
2017-11-24,5563
2017-11-25,5563
2017-11-26,5563
2017-11-27,5563
2017-11-28,5563
2017-11-29,5563
2017-11-30,5563
2017-12-01,5563
2017-12-02,5563
2017-12-03,5563
2017-12-04,5563
2017-12-05,5563
2017-12-06,5563
2017-12-07,5563
2017-12-08,5563
2017-12-09,5563
2017-12-10,5563
2017-12-11,5563
2017-12-12,5563
2017-12-13,5563
2017-12-14,5563
2017-12-15,5563
2017-12-16,5563
2017-12-17,5563
2017-12-18,5563
2017-12-19,5563
2017-12-20,5563
2017-12-21,5563
2017-12-22,5563
2017-12-23,5563
2017-12-24,5563
2017-12-25,5563
2017-12-26,5563
2017-12-27,5563
2017-12-28,5563
2017-12-29,5563
2017-12-30,5563
2017-12-31,5563
2018-01-01,5563
2018-01-02,5563
2018-01-03,5563
2018-01-04,5563
2018-01-05,5563
2018-01-06,5563
2018-01-07,5563
2018-01-08,5563
2018-01-09,5563
2018-01-10,5563
2018-01-11,5563
2018-01-12,5563
2018-01-13,5563
2018-01-14,5563
2018-01-15,5563
2018-01-16,5563
2018-01-17,5563
2018-01-18,5563
2018-01-19,5563
2018-01-20,5563
2018-01-21,5563
2018-01-22,5563
2018-01-23,5563
2018-01-24,5563
2018-01-25,5563
2018-01-26,5563
2018-01-27,5563
2018-01-28,5563
2018-01-29,5563
2018-01-30,5563
2018-01-31,5563
2018-02-01,5563
2018-02-02,5563
2018-02-03,5563
2018-02-04,5563
2018-02-05,5563
2018-02-06,5563
2018-02-07,5563
2018-02-08,5563
2018-02-09,5563
2018-02-10,5563
2018-02-11,5563
2018-02-12,5563
2018-02-13,5563
2018-02-14,5563
2018-02-15,5563
2018-02-16,5563
2018-02-17,5563
2018-02-18,5563
2018-02-19,5563
2018-02-20,5563
2018-02-21,5563
2018-02-22,5563
2018-02-23,5563
2018-02-24,5563
2018-02-25,5563
2018-02-26,5563
2018-02-27,5563
2018-02-28,5563
2018-03-01,5563
2018-03-02,5563
2018-03-03,5563
2018-03-04,5563
2018-03-05,5563
2018-03-06,5563
2018-03-07,5614
2018-03-08,5614
2018-03-09,5614
2018-03-10,5614
2018-03-11,5614
2018-03-12,5614
2018-03-13,5614
2018-03-14,5614
2018-03-15,5614
2018-03-16,5614
2018-03-17,5614
2018-03-18,5614
2018-03-20,5614
2018-03-22,5614
2018-03-23,5614
2018-03-24,5614
2018-03-25,5614
2018-03-26,5614
2018-03-27,5614
2018-03-28,5614
2018-03-29,5614
2018-03-30,5614
2018-03-31,5614
2018-04-01,5614
2018-04-02,5614
2018-04-03,5614
2018-04-04,5614
2018-04-05,5614
2018-04-06,5614
2018-04-07,5614
2018-04-08,5614
2018-04-09,5614
2018-04-10,5614
2018-04-11,5614
2018-04-12,5614
2018-04-13,5614
2018-04-14,5614
2018-04-15,5614
2018-04-16,5614
2018-04-17,5614
2018-04-18,5614
2018-04-19,5614
2018-04-20,5614
2018-04-21,5614
2018-04-22,5614
2018-04-23,5614
2018-04-24,5614
2018-04-25,5614
2018-04-26,5614
2018-04-27,5614
2018-04-28,5614
2018-04-29,5614
2018-04-30,5614
2018-05-01,5614
2018-05-02,5614
2018-05-03,5614
2018-05-04,5614
2018-05-05,5614
2018-05-06,5614
2018-05-07,5614
2018-05-08,5614
2018-05-09,5614
2018-05-10,5614
2018-05-11,5614
2018-05-12,5614
2018-05-13,5614
2018-05-14,5614
2018-05-15,5614
2018-05-16,5614
2018-05-17,5614
2018-05-18,5614
2018-05-19,5614
2018-05-20,5614
2018-05-21,5614
2018-05-22,5614
2018-05-23,5614
2018-05-24,5614
2018-05-25,5614
2018-05-26,5614
2018-05-27,5614
2018-05-28,5614
2018-05-29,5614
2018-05-30,5614
2018-05-31,5614
2018-06-01,5614
2018-06-02,5614
2018-06-03,5614
2018-06-04,5614
2018-06-05,5614
2018-06-06,5614
2018-06-07,5614
2018-06-08,5614
2018-06-09,5614
2018-06-10,5614
2018-06-11,5614
2018-06-12,5614
2018-06-13,5614
2018-06-14,5614
2018-06-15,5614
2018-06-16,5614
2018-06-17,5614
2018-06-18,5614
2018-06-19,5614
2018-06-20,5614
2018-06-21,5614
2018-06-22,5614
2018-06-23,5614
2018-06-24,5614
2018-06-25,5614
2018-06-26,5614
2018-06-27,5614
2018-06-28,5614
2018-06-29,5614
2018-06-30,5614
2018-07-01,5689
2018-07-02,5689
2018-07-03,5689
2018-07-04,5689
2018-07-05,5689
2018-07-06,5689
2018-07-07,5689
2018-07-08,5689
2018-07-09,5689
2018-07-10,5689
2018-07-11,5689
2018-07-12,5689
2018-07-13,5689
2018-07-14,5689
2018-07-15,5689
2018-07-16,5689
2018-07-17,5689
2018-07-18,5689
2018-07-19,5689
2018-07-20,5689
2018-07-21,5689
2018-07-22,5689
2018-07-23,5689
2018-07-24,5689
2018-07-25,5689
2018-07-26,5689
2018-07-27,5689
2018-07-28,5689
2018-07-29,5689
2018-07-30,5689
2018-07-31,5689
2018-08-01,5689
2018-08-02,5689
2018-08-03,5689
2018-08-04,5689
2018-08-05,5689
2018-08-06,5689
2018-08-07,5689
2018-08-08,5689
2018-08-09,5689
2018-08-10,5689
2018-08-11,5689
2018-08-12,5689
2018-08-14,5689
2018-08-16,5689
2018-08-17,5689
2018-08-18,5689
2018-08-19,5689
2018-08-20,5689
2018-08-21,5689
2018-08-22,5689
2018-08-23,5689
2018-08-24,5689
2018-08-25,5689
2018-08-26,5689
2018-08-27,5689
2018-08-28,5689
2018-08-29,5689
2018-08-30,5689
2018-08-31,5689
2018-09-01,5689
2018-09-02,5689
2018-09-03,5689
2018-09-04,5689
2018-09-05,5689
2018-09-06,5689
2018-09-07,5689
2018-09-08,5689
2018-09-09,5689
2018-09-10,5689
2018-09-11,5689
2018-09-12,5689
2018-09-13,5689
2018-09-14,5689
2018-09-15,5689
2018-09-16,5689
2018-09-17,5689
2018-09-18,5689
2018-09-19,5689
2018-09-20,5689
2018-09-21,5689
2018-09-22,5689
2018-09-23,5689
2018-09-24,5689
2018-09-25,5689
2018-09-26,5689
2018-09-27,5689
2018-09-28,5689
2018-09-29,5689
2018-09-30,5689
2018-10-01,5689
2018-10-02,5689
2018-10-03,5689
2018-10-04,5689
2018-10-05,5709
2018-10-06,5709
2018-10-07,5709
2018-10-08,5709
2018-10-09,5709
2018-10-10,5709
2018-10-11,5709
2018-10-12,5709
2018-10-13,5709
2018-10-14,5709
2018-10-15,5709
2018-10-16,5709
2018-10-17,5709
2018-10-18,5709
2018-10-19,5709
2018-10-20,5709
2018-10-21,5709
2018-10-22,5709
2018-10-23,5709
2018-10-24,5709
2018-10-25,5709
2018-10-26,5709
2018-10-27,5709
2018-10-28,5709
2018-10-29,5709
2018-10-30,5709
2018-10-31,5709
2018-11-01,5709
2018-11-03,5709
2018-11-04,5709
2018-11-05,5709
2018-11-06,5709
2018-11-07,5709
2018-11-08,5709
2018-11-09,5709
2018-11-10,5709
2018-11-11,5709
2018-11-12,5709
2018-11-13,5709
2018-11-14,5709
2018-11-15,5709
2018-11-16,5709
2018-11-17,5709
2018-11-18,5709
2018-11-19,5709
2018-11-20,5709
2018-11-21,5709
2018-11-22,5709
2018-11-23,5709
2018-11-24,5709
2018-11-25,5709
2018-11-26,5709
2018-11-27,5709
2018-11-28,5709
2018-11-29,5709
2018-12-01,5709
2018-12-02,5709
2018-12-03,5709
2018-12-04,5709
2018-12-05,5709
2018-12-07,5709
2018-12-09,5709
2018-12-10,5618
2018-12-11,5618
2018-12-12,5618
2018-12-13,5618
2018-12-14,5618
2018-12-15,5618
2018-12-16,5618
2018-12-17,5618
2018-12-18,5618
2018-12-19,5618
2018-12-20,5618
2018-12-21,5618
2018-12-22,5618
2018-12-23,5618
2018-12-24,5618
2018-12-25,5618
2018-12-26,5618
2018-12-27,5618
2018-12-28,5618
2018-12-29,5618
2018-12-30,5618
2018-12-31,5618
2019-01-01,5618
2019-01-02,5618
2019-01-03,5618
2019-01-04,5618
2019-01-05,5618
2019-01-06,5618
2019-01-08,5618
2019-01-10,5618
2019-01-11,5618
2019-01-12,5618
2019-01-13,5618
2019-01-14,5618
2019-01-15,5618
2019-01-16,5618
2019-01-17,5618
2019-01-18,5618
2019-01-19,5618
2019-01-20,5618
2019-01-21,5618
2019-01-22,5618
2019-01-23,5618
2019-01-24,5618
2019-01-25,5618
2019-01-26,5618
2019-01-27,5618
2019-01-28,5618
2019-01-29,5543
2019-01-30,5543
2019-01-31,5543
2019-02-01,5543
2019-02-02,5543
2019-02-03,5543
2019-02-04,5543
2019-02-05,5543
2019-02-06,5543
2019-02-07,5543
2019-02-08,5543
2019-02-09,5543
2019-02-10,5543
2019-02-11,5543
2019-02-12,5543
2019-02-13,5543
2019-02-14,5543
2019-02-15,5543
2019-02-16,5543
2019-02-17,5543
2019-02-18,5543
2019-02-19,5543
2019-02-20,5543
2019-02-21,5543
2019-02-22,5543
2019-02-23,5543
2019-02-24,5543
2019-02-25,5543
2019-02-26,5543
2019-02-27,5543
2019-02-28,5543
2019-03-01,5543
2019-03-02,5543
2019-03-03,5543
2019-03-04,5543
2019-03-05,5543
2019-03-06,5543
2019-03-07,5543
2019-03-08,5543
2019-03-09,5543
2019-03-10,5543
2019-03-11,5543
2019-03-12,5543
2019-03-13,5543
2019-03-14,5543
2019-03-15,5543
